"Year","Indicator","ICB.NAME","quin_1","quin_2","quin_3","quin_4","quin_5","avg"
2012,"Life_Expectancy_Male","Bath and North East Somerset, Swindon and Wiltshire",80.3996794015496,79.8313979208079,79.0643726538505,77.5091699644069,NA,78.7987489457231
2012,"Life_Expectancy_Male","Bedfordshire, Luton and Milton Keynes",80.1894932244292,79.4879382317036,77.8269284128,77.0372555058729,75.2509731971921,78.7987489457231
2012,"Life_Expectancy_Male","Birmingham and Solihull",81.366213907679,80.6629191321499,78.7769646569647,77.9964774750096,76.2595615812963,78.7987489457231
2012,"Life_Expectancy_Male","Black Country",80.6925321087373,80.0487301985071,78.8576734693878,77.2072964993674,75.8432258064516,78.7987489457231
2012,"Life_Expectancy_Male","Bristol, North Somerset and South Gloucestershire",81.0720843399956,79.2659857769708,79.0260410520596,76.9979014864471,76.2314448940729,78.7987489457231
2012,"Life_Expectancy_Male","Buckinghamshire, Oxfordshire and Berkshire West",80.9142598187311,78.9610168470481,77.9756717386632,76.4685902118335,NA,78.7987489457231
2012,"Life_Expectancy_Male","Cambridgeshire and Peterborough",81.8175996433542,80.0467843489994,78.3378439568095,77.2421539008352,75.9727220051938,78.7987489457231
2012,"Life_Expectancy_Male","Cheshire and Merseyside",80.7800300066081,79.6363008407812,78.520627082215,77.0962492334109,75.1246592742428,78.7987489457231
2012,"Life_Expectancy_Male","Coventry and Warwickshire",80.833795379481,79.2389709812906,78.0174290677475,77.0281016256224,75.6122272876185,78.7987489457231
2012,"Life_Expectancy_Male","Derby and Derbyshire",81.2364571075733,79.9069521690767,78.3333872567915,77.2164608703511,76.2605757180712,78.7987489457231
2012,"Life_Expectancy_Male","Devon",81.5823357132637,80.7957777024692,79.5217871948411,78.989703002611,76.0145795952251,78.7987489457231
2012,"Life_Expectancy_Male","Dorset",82.31526289951,80.6777979846119,78.7114521841795,77.4856493178373,75.6178326996198,78.7987489457231
2012,"Life_Expectancy_Male","Frimley",80.9062542913082,79.1113168436177,78.1968432037569,78.1051765102024,NA,78.7987489457231
2012,"Life_Expectancy_Male","Gloucestershire",80.8279629425305,79.6249517940767,79.186521282186,75.7362346161013,NA,78.7987489457231
2012,"Life_Expectancy_Male","Greater Manchester",81.0002407980736,79.3742903055372,78.0518320795923,76.4596070915189,74.5172149213793,78.7987489457231
2012,"Life_Expectancy_Male","Hampshire and Isle of Wight",81.4666887417219,80.0046677416569,79.1598152840483,78.5160056039357,73.6293576827155,78.7987489457231
2012,"Life_Expectancy_Male","Herefordshire and Worcestershire",80.5187552565181,79.673374123368,78.6011813071956,77.8504453129764,NA,78.7987489457231
2012,"Life_Expectancy_Male","Hertfordshire and West Essex",80.7995788713753,79.4742461690558,78.1022566995769,77.2904178674352,NA,78.7987489457231
2012,"Life_Expectancy_Male","Humber and North Yorkshire",80.2034869994155,79.4551134694422,78.3454968090984,77.1450957711068,75.5627639866617,78.7987489457231
2012,"Life_Expectancy_Male","Kent and Medway",81.0718726868986,79.9226222622262,78.657192216985,77.158314273075,76.2804468206989,78.7987489457231
2012,"Life_Expectancy_Male","Lancashire and South Cumbria",79.9302423946641,79.2093462246777,77.5770720781829,76.1551756557324,74.620304436227,78.7987489457231
2012,"Life_Expectancy_Male","Leicester, Leicestershire and Rutland",80.5332869960824,79.5163041426842,78.042557276311,77.259098920372,76.1546957273437,78.7987489457231
2012,"Life_Expectancy_Male","Lincolnshire",80.6604456157163,79.6619771475209,78.6593369041266,77.1775923718713,75.9463219452139,78.7987489457231
2012,"Life_Expectancy_Male","Mid and South Essex",81.1151146377435,79.9717741935485,78.5944723618091,77.5802312138728,76.6756901524516,78.7987489457231
2012,"Life_Expectancy_Male","Suffolk and North East Essex",81.5419902778604,80.6059381044488,79.155509852957,78.1732935326344,75.9072955257908,78.7987489457231
2012,"Life_Expectancy_Male","Surrey Heartlands",81.4156365562357,80.7734659183251,77.5021315921793,NA,NA,78.7987489457231
2012,"Life_Expectancy_Male","Sussex",81.4662624304515,80.3401437270098,78.9222813688213,77.8135002721829,75.8274574245593,78.7987489457231
2012,"Life_Expectancy_Male","West Yorkshire",80.7801306363253,79.454326908226,77.7793406593407,76.9900093028323,75.074197745013,78.7987489457231
2012,"Life_Expectancy_Male","North West London",81.4917040593727,81.1046135819107,79.8183949930743,79.0112114568641,77.9120127849388,78.7987489457231
2012,"Life_Expectancy_Male","Northamptonshire",80.4148280173079,79.0154602232006,78.0886399682791,76.1391814159292,NA,78.7987489457231
2012,"Life_Expectancy_Male","Nottingham and Nottinghamshire",81.1810776942356,79.4911290215109,78.0911122237303,77.6084230948989,75.959798358593,78.7987489457231
2012,"Life_Expectancy_Male","Shropshire, Telford and Wrekin",79.5967925386715,80.0119394318685,78.9562308712143,77.046,76.7187815750371,78.7987489457231
2012,"Life_Expectancy_Male","Somerset",81.0985326086956,80.259987929994,79.363337750657,79.1402172277572,NA,78.7987489457231
2012,"Life_Expectancy_Male","South East London",81.9990820073439,80.2455990462944,79.0036369193154,78.0082255257832,77.1749870593929,78.7987489457231
2012,"Life_Expectancy_Male","South West London",81.6567901234567,80.5631535295837,78.9819060491698,77.8225607064018,77.0251755303796,78.7987489457231
2012,"Life_Expectancy_Male","South Yorkshire",82.3324508870004,79.7287433027428,78.8219455251734,77.3075348308217,76.1247700246803,78.7987489457231
2012,"Life_Expectancy_Male","Staffordshire and Stoke-on-Trent",79.9588422971741,79.0175766855364,78.3301615798923,77.0104609290602,76.0186985596708,78.7987489457231
2012,"Life_Expectancy_Male","Cornwall and the Isles of Scilly",NA,80.9072208719967,79.457686793268,78.6869673295455,78.0605898964543,78.7987489457231
2014,"Life_Expectancy_Female","North West London",85.5658113207547,85.4350328947368,84.4900504022345,84.014094048473,84.1661377153405,83.3548112058465
2014,"Life_Expectancy_Female","Somerset",84.7938856618771,84.9007371904276,83.9553466429646,83.6223380359217,NA,83.3548112058465
2014,"Life_Expectancy_Female","Northamptonshire",84.4366742596811,83.1912224591329,82.6499365994236,81.3773205741627,81.1844886215015,83.3548112058465
2014,"Life_Expectancy_Female","Nottingham and Nottinghamshire",84.386880239426,83.7741090909091,82.4848416289593,81.8846978267342,81.0845683728036,83.3548112058465
2014,"Life_Expectancy_Female","Shropshire, Telford and Wrekin",84.6537560979561,83.8172109104879,83.4429120132629,82.5012794882047,80.3523051862192,83.3548112058465
2014,"Life_Expectancy_Female","Staffordshire and Stoke-on-Trent",84.3301902398677,83.1048484448602,82.8195066628863,81.8220666044195,80.1321800800545,83.3548112058465
2014,"Life_Expectancy_Female","South East London",85.6876070301938,84.5168477303563,83.6065449804433,82.6816999820276,81.7683044776869,83.3548112058465
2014,"Life_Expectancy_Female","South West London",85.1194341943419,84.389270162844,83.1558195592286,82.3996914940503,80.4345694531741,83.3548112058465
2014,"Life_Expectancy_Female","South Yorkshire",85.1119584973732,83.5757133798351,83.1200768030721,81.4040799489251,80.6513432275033,83.3548112058465
2014,"Life_Expectancy_Female","England",84.9095297243639,84.0673391323961,83.1024040404221,82.0176186645213,80.8054129712802,83.3548112058465
2014,"Life_Expectancy_Female","Bath and North East Somerset, Swindon and Wiltshire",84.5822324708715,83.6533434321575,82.4364398171661,81.0414222013612,NA,83.3548112058465
2014,"Life_Expectancy_Female","Bedfordshire, Luton and Milton Keynes",84.470638253238,83.8936926408977,83.8227894991142,82.8796986085297,NA,83.3548112058465
2014,"Life_Expectancy_Female","Birmingham and Solihull",85.3121699474739,84.5830056425144,83.06544749112,82.4990537217793,81.3869963792996,83.3548112058465
2014,"Life_Expectancy_Female","Black Country",84.8562630019266,84.3178763061282,83.4391903171953,82.1729772607086,81.1101598173516,83.3548112058465
2014,"Life_Expectancy_Female","Bristol, North Somerset and South Gloucestershire",84.8255401313049,84.8930641072075,83.8178375083526,81.813564912771,81.2047656228054,83.3548112058465
2014,"Life_Expectancy_Female","Buckinghamshire, Oxfordshire and Berkshire West",85.0454678719765,83.5780104241553,82.885316578753,80.7328483084758,NA,83.3548112058465
2014,"Life_Expectancy_Female","Cambridgeshire and Peterborough",85.6347727009276,84.401430976431,82.6606114815417,83.1373005605865,81.8807587221521,83.3548112058465
2014,"Life_Expectancy_Female","Cheshire and Merseyside",84.6131495311494,83.8882491944146,82.6814572629612,81.6510464355788,80.4801135123335,83.3548112058465
